MONTH,CHANNEL,REGION,SKU_CODE,SKU_CODE_CLEAN,UNITS_SOLD,GROSS_REVENUE,DISCOUNT,AD_SPEND,RETURNS_UNITS,Category,MRP,UNIT_COGS,SKU_MATCH,NET_REVENUE,GROSS_MARGIN_%,ROAS,CM2,RETURN_RATE_%,CHANNEL_CLEAN,MONTH_CLEAN
Mar-24,Amazon ,South,BEC-TIS-001,BEC-TIS-001,252,23940,1204.86,1578.67,6,Tissues,95,42,MATCH,22735.14,53.45%,15.16,10572.47,2.38%,Amazon,Mar-24
Jan-25,Blinkit,North,BEC-BW-001,BEC-BW-001,181,39820,8464.51,1580.61,9,Bake & Wrap,220,118,MATCH,31355.49,31.88%,25.19,8416.88,4.97%,Blinkit,Jan-25
Jun-24,Flipkart,West,BEC-BW-002,BEC-BW-002,94,16450,3145.07,1580.76,3,Bake & Wrap,175,92,MATCH,13304.93,35.00%,10.41,3076.17,3.19%,Flipkart,Jun-24
Oct-24,Flipkart,West,BEC-TIS-002,BEC-TIS-002,179,32220,6559.85,1581.98,8,Tissues,180,95,MATCH,25660.15,33.73%,20.37,7073.17,4.47%,Flipkart,Oct-24
Jul-24,Flipkart,West,BEC-CMB-001,BEC-CMB-001,24,16776,1064.04,1582.34,1,Others,699,330,MATCH,15711.96,49.59%,10.60,6209.62,4.17%,Flipkart,Jul-24
Dec-24,Flipkart,South,BEC-GB-001,BEC-GB-001,147,21903,4927.53,1582.69,4,Garbage Bags,149,70,MATCH,16975.47,39.38%,13.84,5102.78,2.72%,Flipkart,Dec-24
Feb-24,D2C,South,BEC-KT-001,BEC-KT-001,87,13920,838.19,1583.07,13,Kitchen Towel,160,78,MATCH,13081.81,48.13%,8.79,4712.74,14.94%,D2C,Feb-24
Dec-24,Swiggy Instamart,West,BEC-CMB-001,BEC-CMB-001,36,25164,4069.92,1583.31,0,Others,699,330,MATCH,21094.08,43.68%,15.89,7630.77,0.00%,Swiggy Instamart,Dec-24
May-25,Swiggy Instamart,West,BEC-OTH-001,BEC-OTH-001,95,14155,1376.51,1584.6,3,Others,149,72,MATCH,12778.49,46.47%,8.93,4353.89,3.16%,Swiggy Instamart,May-25
Jun-25,Flipkart,West,BEC-KT-001,BEC-KT-001,170,27200,2774.5,1585.57,10,Kitchen Towel,160,78,MATCH,24425.5,45.71%,17.15,9579.93,5.88%,Flipkart,Jun-25
Dec-24,D2C,West,BEC-BW-002,BEC-BW-002,81,14175,0,1586.3,11,Bake & Wrap,175,92,MATCH,14175,47.43%,8.94,5136.7,13.58%,D2C,Dec-24
Nov-24, Zepto,West,BEC-KT-001,BEC-KT-001,244,39040,9307,1586.87,6,Kitchen Towel,160,78,MATCH,29733,35.99%,24.60,9114.13,2.46%,Zepto,Nov-24
Apr-24,Zepto,North,BEC-OTH-001,BEC-OTH-001,107,15943,4344.36,1587.08,3,Others,149,72,MATCH,11598.64,33.58%,10.05,2307.56,2.80%,Zepto,Apr-24
Sep-24, Zepto,West,BEC-TIS-001,BEC-TIS-001,204,19380,2680.42,1587.33,5,Tissues,95,42,MATCH,16699.58,48.69%,12.21,6544.25,2.45%,Zepto,Sep-24
Feb-24,Zepto,North,BEC-BW-001,BEC-BW-001,107,23540,5428.71,1588.17,6,Bake & Wrap,220,118,MATCH,18111.29,30.29%,14.82,3897.12,5.61%,Zepto,Feb-24
Feb-25,D2C,South,BEC-GB-002,BEC-GB-002,118,21122,2747.98,1589.8,18,Garbage Bags,179,86,MATCH,18374.02,44.77%,13.29,6636.22,15.25%,D2C,Feb-25
Oct-24,Flipkart,South,BEC-GB-001,BEC-GB-001,90,13410,2033.09,1590.07,4,Garbage Bags,149,70,MATCH,11376.91,44.62%,8.43,3486.84,4.44%,Flipkart,Oct-24
May-24,Zepto,West,  BEC-GB-001,BEC-GB-001,228,33972,3582.57,1590.58,7,Garbage Bags,149,70,MATCH,30389.43,47.48%,21.36,12838.85,3.07%,Zepto,May-24
May-25,Blinkit,South,BEC-BW-001,BEC-BW-001,98,21560,2451.85,1590.65,3,Bake & Wrap,220,118,MATCH,19108.15,39.48%,13.55,5953.5,3.06%,Blinkit,May-25
Oct-24,Flipkart,North,BEC-GB-001,BEC-GB-001,154,22946,5700.46,1591.9,5,Garbage Bags,149,70,MATCH,17245.54,37.49%,14.41,4873.64,3.25%,Flipkart,Oct-24
Dec-24,D2C,North,BEC-TIS-001,BEC-TIS-001,183,17385,1327.22,1593.03,17,Tissues,95,42,MATCH,16057.78,52.14%,10.91,6778.75,9.29%,D2C,Dec-24
Jan-25,D2C,North,BEC-BW-002,BEC-BW-002,67,11725,566.57,1593.32,6,Bake & Wrap,175,92,MATCH,11158.43,44.76%,7.36,3401.11,8.96%,D2C,Jan-25
Dec-24, Zepto,North,BEC-BW-002,BEC-BW-002,116,20300,1038.98,1593.79,6,Bake & Wrap,175,92,MATCH,19261.02,44.59%,12.74,6995.23,5.17%,Zepto,Dec-24
Sep-24,Swiggy Instamart,West,BEC-BW-002,BEC-BW-002,84,14700,2292.19,1593.82,3,Bake & Wrap,175,92,MATCH,12407.81,37.72%,9.22,3085.99,3.57%,Swiggy Instamart,Sep-24
Feb-25, Zepto,North,BEC-TIS-001,BEC-TIS-001,208,19760,5105.24,1594.24,5,Tissues,95,42,MATCH,14654.76,40.39%,12.39,4324.52,2.40%,Zepto,Feb-25
Jan-24,D2C,North,BEC-TIS-001,BEC-TIS-001,152,14440,571.97,1596.12,14,Tissues,95,42,MATCH,13868.03,53.97%,9.05,5887.91,9.21%,D2C,Jan-24
Dec-24,Swiggy Instamart,West,BEC-TIS-001,BEC-TIS-001,154,14630,1621.69,1597.86,8,Tissues,95,42,MATCH,13008.31,50.28%,9.16,4942.45,5.19%,Swiggy Instamart,Dec-24
Jun-25,D2C,North,BEC-GB-002,BEC-GB-002,134,23986,1416.23,1598.06,20,Garbage Bags,179,86,MATCH,22569.77,48.94%,15.01,9447.71,14.93%,D2C,Jun-25
Apr-25,Flipkart,North,BEC-OTH-001,BEC-OTH-001,110,16390,973.52,1599.05,5,Others,149,72,MATCH,15416.48,48.63%,10.25,5897.43,4.55%,Flipkart,Apr-25
May-25,Flipkart,West,BEC-BW-001,BEC-BW-001,134,29480,8470,1599.15,5,Bake & Wrap,220,118,MATCH,21010,24.74%,18.43,3598.85,3.73%,Flipkart,May-25
Nov-24,Flipkart,South,BEC-CMB-001,BEC-CMB-001,18,12582,665.69,1600.45,0,Others,699,330,MATCH,11916.31,50.15%,7.86,4375.86,0.00%,Flipkart,Nov-24
Jun-24,Swiggy Instamart,West,BEC-CMB-001,BEC-CMB-001,26,18174,2817.47,1600.72,1,Others,699,330,MATCH,15356.53,44.13%,11.35,5175.81,3.85%,Swiggy Instamart,Jun-24
Feb-24,Flipkart,West,BEC-GB-002,BEC-GB-002,170,30430,5229.05,1602.3,6,Garbage Bags,179,86,MATCH,25200.95,41.99%,18.99,8978.65,3.53%,Flipkart,Feb-24
May-24,D2C,North,BEC-BW-002,BEC-BW-002,88,15400,1264.98,1603.27,11,Bake & Wrap,175,92,MATCH,14135.02,42.72%,9.61,4435.75,12.50%,D2C,May-24
Sep-24,Flipkart,South,BEC-BW-001,BEC-BW-001,70,15400,4273.56,1604.12,1,Bake & Wrap,220,118,MATCH,11126.44,25.76%,9.60,1262.32,1.43%,Flipkart,Sep-24
Feb-25,Blinkit,South,BEC-OTH-001,BEC-OTH-001,98,14602,3207.98,1605.5,5,Others,149,72,MATCH,11394.02,38.07%,9.09,2732.52,5.10%,Blinkit,Feb-25
Feb-24,Blinkit,West,BEC-CMB-001,BEC-CMB-001,49,34251,4071.14,1608.26,2,Others,699,330,MATCH,30179.86,46.42%,21.30,12401.6,4.08%,Blinkit,Feb-24
Nov-24,Blinkit,North,BEC-GB-001,BEC-GB-001,216,32184,5856.74,1608.46,7,Garbage Bags,149,70,MATCH,26327.26,42.57%,20.01,9598.8,3.24%,Blinkit,Nov-24
Sep-24,Flipkart,West,BEC-TIS-002,BEC-TIS-002,186,33480,7238.41,1608.94,6,Tissues,180,95,MATCH,26241.59,32.66%,20.81,6962.65,3.23%,Flipkart,Sep-24
Aug-24,D2C,North,BEC-GB-002,BEC-GB-002,112,20048,2870.66,1610.26,18,Garbage Bags,179,86,MATCH,17177.34,43.93%,12.45,5935.08,16.07%,D2C,Aug-24
Jun-25,Zepto,South,BEC-OTH-001,BEC-OTH-001,84,"12,516",1321.04,1612.63,3,Others,149,72,MATCH,11194.96,45.98%,7.76,3534.33,3.57%,Zepto,Jun-25
Sep-24,Flipkart,North,BEC-CMB-001,BEC-CMB-001,19,13281,1884.93,1612.68,0,Others,699,330,MATCH,11396.07,44.98%,8.24,3513.39,0.00%,Flipkart,Sep-24
Aug-24,Swiggy Instamart,South,BEC-KT-002,BEC-KT-002,64,26880,5366.45,1614.85,1,Kitchen Towel,420,205,MATCH,21513.55,39.02%,16.65,6778.7,1.56%,Swiggy Instamart,Aug-24
Sep-24,D2C,West,BEC-KT-001,BEC-KT-001,170,27200,803.92,1615.11,22,Kitchen Towel,160,78,MATCH,26396.08,49.77%,16.84,11520.97,12.94%,D2C,Sep-24
Oct-24,Flipkart,North,BEC-GB-002,BEC-GB-002,113,20227,4876.41,1616.72,4,Garbage Bags,179,86,MATCH,15350.59,36.69%,12.51,4015.87,3.54%,Flipkart,Oct-24
Apr-25,D2C,South,BEC-BW-001,BEC-BW-001,91,20020,2408.19,1619.86,13,Bake & Wrap,220,118,MATCH,17611.81,39.03%,12.36,5253.95,14.29%,D2C,Apr-25
Jan-25,Swiggy Instamart,West,BEC-OTH-001,BEC-OTH-001,113,16837,4620.61,1621.07,3,Others,149,72,MATCH,12216.39,33.40%,10.39,2459.32,2.65%,Swiggy Instamart,Jan-25
Jan-25,Amazon,South,BEC-GB-002,BEC-GB-002,205,36695,6438.79,1621.53,7,Garbage Bags,179,86,MATCH,30256.21,41.73%,22.63,11004.68,3.41%,Amazon,Jan-25
Jun-24,Swiggy Instamart,West,BEC-GB-002,BEC-GB-002,170,30430,8891.73,1621.95,8,Garbage Bags,179,86,MATCH,21538.27,32.12%,18.76,5296.32,4.71%,Swiggy Instamart,Jun-24
Jun-24,Swiggy Instamart,North,BEC-BW-001,BEC-BW-001,78,17160,1538.73,1622.18,4,Bake & Wrap,220,118,MATCH,15621.27,41.08%,10.58,4795.09,5.13%,Swiggy Instamart,Jun-24
Jun-24,Flipkart,West,BEC-TIS-001,BEC-TIS-001,287,27265,1481.19,1622.48,5,Tissues,95,42,MATCH,25783.81,53.25%,16.80,12107.33,1.74%,Flipkart,Jun-24
Mar-25,Swiggy Instamart,West,BEC-GB-001,BEC-GB-001,240,35760,7740.02,1623.36,14,Garbage Bags,149,70,MATCH,28019.98,40.04%,22.03,9596.62,5.83%,Swiggy Instamart,Mar-25
Mar-25,Blinkit,North,BEC-BW-002,BEC-BW-002,173,30275,6098.36,1625.91,6,Bake & Wrap,175,92,MATCH,24176.64,34.17%,18.62,6634.73,3.47%,Blinkit,Mar-25
May-25,Flipkart,South,BEC-GB-001,BEC-GB-001,127,18923,1587.66,1626.01,3,Garbage Bags,149,70,MATCH,17335.34,48.72%,11.64,6819.33,2.36%,Flipkart,May-25
Jun-25,D2C,North,BEC-BW-001,BEC-BW-001,61,13420,802.31,1626.66,10,Bake & Wrap,220,118,MATCH,12617.69,42.95%,8.25,3793.03,16.39%,D2C,Jun-25
Feb-24,Swiggy Instamart,North,BEC-GB-002,BEC-GB-002,110,19690,2440.28,1626.92,4,Garbage Bags,179,86,MATCH,17249.72,45.16%,12.10,6162.8,3.64%,Swiggy Instamart,Feb-24
Mar-25,D2C,North,BEC-CMB-001,BEC-CMB-001,32,22368,2862.35,1631.48,4,Others,699,330,MATCH,19505.65,45.86%,13.71,7314.17,12.50%,D2C,Mar-25
Aug-24,Swiggy Instamart,South,BEC-TIS-002,BEC-TIS-002,101,18180,4329.51,1631.94,4,Tissues,180,95,MATCH,13850.49,30.72%,11.14,2623.55,3.96%,Swiggy Instamart,Aug-24
Feb-25,Zepto,West,BEC-BW-002,BEC-BW-002,166,29050,8606.8,1632.36,5,Bake & Wrap,175,92,MATCH,20443.2,25.30%,17.80,3538.84,3.01%,Zepto,Feb-25
Apr-25,D2C,North,BEC-TIS-001,BEC-TIS-001,245,23275,3378.57,1632.61,27,Tissues,95,42,MATCH,19896.43,48.28%,14.26,7973.82,11.02%,D2C,Apr-25
Feb-24,Blinkit,South,BEC-BW-002,BEC-BW-002,95,16625,1433.87,1633.7,4,Bake & Wrap,175,92,MATCH,15191.13,42.47%,10.18,4817.43,4.21%,Blinkit,Feb-24
Nov-24,Zepto,West,BEC-CMB-001,BEC-CMB-001,57,39843,7700.33,1635.76,1,Others,699,330,MATCH,32142.67,41.48%,24.36,11696.91,1.75%,Zepto,Nov-24
Feb-25,Blinkit,West,BEC-CMB-001,BEC-CMB-001,53,37047,8813.2,1635.91,1,Others,699,330,MATCH,28233.8,38.05%,22.65,9107.89,1.89%,Blinkit,Feb-25
Jan-25,Swiggy Instamart,South,BEC-KT-001,BEC-KT-001,106,16960,3106.72,1637.41,3,Kitchen Towel,160,78,MATCH,13853.28,40.32%,10.36,3947.87,2.83%,Swiggy Instamart,Jun-25
Dec-24,Flipkart,North,BEC-BW-002,BEC-BW-002,107,18725,1791.92,1639.13,4,Bake & Wrap,175,92,MATCH,16933.08,41.87%,11.42,5449.95,3.74%,Flipkart,Dec-24
May-25,Swiggy Instamart,South,BEC-BW-001,BEC-BW-001,71,15620,3727.2,1640.01,3,Bake & Wrap,220,118,MATCH,11892.8,29.55%,9.52,1874.79,4.23%,Swiggy Instamart,May-25
Jan-24,Zepto,South,BEC-OTH-001,BEC-OTH-001,95,14155,843.06,1640.34,5,Others,149,72,MATCH,13311.94,48.62%,8.63,4831.6,5.26%,Zepto,Jan-24
Aug-24,D2C,West,BEC-TIS-001,BEC-TIS-001,135,12825,1082.21,1641.98,15,Tissues,95,42,MATCH,11742.79,51.72%,7.81,4430.81,11.11%,D2C,Aug-24
Apr-25,Amazon,South,BEC-TIS-001,BEC-TIS-001,420,39900,11040.82,1641.98,19,Tissues,95,42,MATCH,28859.18,38.88%,24.30,9577.2,4.52%,Amazon,Apr-25
May-25,Amazon,North,BEC-BW-002,BEC-BW-002,174,30450,8115.01,1644.09,7,Bake & Wrap,175,92,MATCH,22334.99,28.33%,18.52,4682.9,4.02%,Amazon,May-25
Jun-24,Amazon,South,BEC-CMB-001,BEC-CMB-001,34,23766,4447.61,1644.6,1,Others,699,330,MATCH,19318.39,41.92%,14.45,6453.79,2.94%,Amazon,Jun-24
Jun-24,Swiggy Instamart,West,BEC-KT-001,BEC-KT-001,143,22880,4156.56,1645.08,6,Kitchen Towel,160,78,MATCH,18723.44,40.43%,13.91,5924.36,4.20%,Swiggy Instamart,Jun-24
Oct-24,D2C,South,BEC-GB-001,BEC-GB-001,94,14006,1893.31,1646.47,10,Garbage Bags,149,70,MATCH,12112.69,45.68%,8.51,3886.22,10.64%,D2C,Oct-24
Feb-24,Blinkit,North,BEC-OTH-001,BEC-OTH-001,119,17731,3414.01,1646.97,3,Others,149,72,MATCH,14316.99,40.16%,10.77,4102.02,2.52%,Blinkit,Feb-24
Oct-24,Flipkart,North,BEC-BW-002,BEC-BW-002,84,14700,3493.75,1647.57,3,Bake & Wrap,175,92,MATCH,11206.25,31.04%,8.92,1830.68,3.57%,Flipkart,Oct-24
Aug-24, Zepto,West,BEC-KT-001,BEC-KT-001,170,27200,5478.02,1648.31,9,Kitchen Towel,160,78,MATCH,21721.98,38.96%,16.50,6813.67,5.29%,Zepto,Aug-24
Dec-24,Amazon,West,BEC-BW-002,BEC-BW-002,241,42175,9892.06,1649.02,9,Bake & Wrap,175,92,MATCH,32282.94,31.32%,25.58,8461.92,3.73%,Amazon,Dec-24
Jun-24,Swiggy Instamart,North,BEC-GB-002,BEC-GB-002,104,18616,4890.29,1651.42,2,Garbage Bags,179,86,MATCH,13725.71,34.84%,11.27,3130.29,1.92%,Swiggy Instamart,Jun-24
Jan-25,Swiggy Instamart,South,BEC-KT-001,BEC-KT-001,102,16320,2037.32,1651.64,5,Kitchen Towel,160,78,MATCH,14282.68,44.30%,9.88,4675.04,4.90%,Swiggy Instamart,Jan-25
Jun-24,D2C,West,BEC-CMB-001,BEC-CMB-001,24,16776,2243.99,1651.73,2,Others,699,330,MATCH,14532.01,45.50%,10.16,4960.28,8.33%,D2C,Jun-24
Dec-24,Swiggy Instamart,South,BEC-GB-001,BEC-GB-001,131,19519,4387.14,1652.28,3,Garbage Bags,149,70,MATCH,15131.86,39.40%,11.81,4309.58,2.29%,Swiggy Instamart,Dec-24
Aug-24,D2C,North,BEC-KT-001,BEC-KT-001,78,12480,581.63,1654,11,Kitchen Towel,160,78,MATCH,11898.37,48.87%,7.55,4160.37,14.10%,D2C,Aug-24
Oct-24,D2C,West,BEC-GB-002,BEC-GB-002,124,22196,2883.79,1654.92,20,Garbage Bags,179,86,MATCH,19312.21,44.78%,13.41,6993.29,16.13%,D2C,Oct-24
Oct-24,Zepto,North,BEC-GB-002,BEC-GB-002,145,25955,2745.18,1655.62,3,Garbage Bags,179,86,MATCH,23209.82,46.27%,15.68,9084.2,2.07%,Zepto,Oct-24
May-24,D2C,South,BEC-TIS-001,BEC-TIS-001,161,15295,2253.46,1655.89,22,Tissues,95,42,MATCH,13041.54,48.15%,9.24,4623.65,13.66%,D2C,May-24
Jan-24,Amazon,South,BEC-CMB-001,BEC-CMB-001,38,26562,2852.53,1656.4,2,Others,699,330,MATCH,23709.47,47.11%,16.04,9513.07,5.26%,Amazon,Jan-24
Apr-24,Swiggy Instamart,West,BEC-BW-002,BEC-BW-002,89,15575,2904.12,1657.5,2,Bake & Wrap,175,92,MATCH,12670.88,35.38%,9.40,2825.38,2.25%,Swiggy Instamart,Apr-24
Jul-24,Flipkart,South,  BEC-TIS-001,BEC-TIS-001,158,15010,3052.92,1658.7,4,Tissues,95,42,MATCH,11957.08,44.50%,9.05,3662.38,2.53%,Flipkart,Jul-24
Apr-25,Flipkart,West,BEC-BW-001,BEC-BW-001,170,37400,8794.33,1660.47,9,Bake & Wrap,220,118,MATCH,28605.67,29.87%,22.52,6885.2,5.29%,Flipkart,Apr-25
Jan-25,Swiggy Instamart,North,  BEC-TIS-001,BEC-TIS-001,225,21375,6000.53,1661.3,5,Tissues,95,42,MATCH,15374.47,38.53%,12.87,4263.17,2.22%,Swiggy Instamart,Jan-25
Aug-24,Swiggy Instamart,South,BEC-CLN-004,BEC-CLN-004,106,10494,3069.95,1661.58,2,Cleaners,99,44,MATCH,7424.05,37.18%,6.32,1098.47,1.89%,Swiggy Instamart,Aug-24
Dec-24,Swiggy Instamart,South,BEC-BW-001,BEC-BW-001,62,13640,2524.45,1662.08,2,Bake & Wrap,220,118,MATCH,11115.55,34.18%,8.21,2137.47,3.23%,Swiggy Instamart,Dec-24
Aug-24,Flipkart,South,BEC-GB-002,BEC-GB-002,87,15573,3416.94,1662.71,3,Garbage Bags,179,86,MATCH,12156.06,38.45%,9.37,3011.35,3.45%,Flipkart,Aug-24
Mar-25,Blinkit,North,BEC-GB-001,BEC-GB-001,218,32482,7537.75,1662.89,9,Garbage Bags,149,70,MATCH,24944.25,38.82%,19.53,8021.36,4.13%,Blinkit,Mar-25
Apr-25, Zepto,West,BEC-OTH-001,BEC-OTH-001,106,15794,4189.8,1662.97,5,Others,149,72,MATCH,11604.2,34.23%,9.50,2309.23,4.72%,Zepto,Apr-25
Feb-24,Flipkart,North,BEC-BW-001,BEC-BW-001,106,23320,4949.28,1663.13,4,Bake & Wrap,220,118,MATCH,18370.72,31.91%,14.02,4199.59,3.77%,Flipkart,Feb-24
Sep-24,Swiggy Instamart,South,BEC-KT-001,BEC-KT-001,99,15840,1159.14,1663.58,2,Kitchen Towel,160,78,MATCH,14680.86,47.40%,9.52,5295.28,2.02%,Swiggy Instamart,Sep-24
Dec-24,Blinkit,North,BEC-TIS-001,BEC-TIS-001,300,28500,6479.8,1663.7,15,Tissues,95,42,MATCH,22020.2,42.78%,17.13,7756.5,5.00%,Blinkit,Dec-24
Jan-24,Flipkart,West,BEC-BW-002,BEC-BW-002,105,18375,3374.21,1664.36,4,Bake & Wrap,175,92,MATCH,15000.79,35.60%,11.04,3676.43,3.81%,Flipkart,Jan-24
Sep-24,Flipkart,West,BEC-BW-001,BEC-BW-001,117,25740,3894.43,1665.14,5,Bake & Wrap,220,118,MATCH,21845.57,36.80%,15.46,6374.43,4.27%,Flipkart,Sep-24
Jul-24,Amazon,South,BEC-KT-001,BEC-KT-001,225,36000,5830.86,1665.92,10,Kitchen Towel,160,78,MATCH,30169.14,41.83%,21.61,10953.22,4.44%,Amazon,Jul-24
Jun-25,D2C,North,BEC-BW-002,BEC-BW-002,97,16975,522.46,1666.02,9,Bake & Wrap,175,92,MATCH,16452.54,45.76%,10.19,5862.52,9.28%,D2C,Jun-25
Apr-24,D2C,North,  BEC-GB-001,BEC-GB-001,139,20711,2077.68,1666.59,15,Garbage Bags,149,70,MATCH,18633.32,47.78%,12.43,7236.73,10.79%,D2C,Apr-24
Jan-25,Swiggy Instamart,South,BEC-BW-001,BEC-BW-001,64,"14,080",718.28,1667.69,2,Bake & Wrap,220,118,MATCH,13361.72,43.48%,8.44,4142.03,3.13%,Swiggy Instamart,Feb-25
Apr-25,Flipkart,South,BEC-TIS-002,BEC-TIS-002,138,24840,2449.64,1669.32,3,Tissues,180,95,MATCH,22390.36,41.45%,14.88,7611.04,2.17%,Flipkart,Apr-25
Mar-25,D2C,North,BEC-BW-002,BEC-BW-002,105,18375,669.95,1669.38,11,Bake & Wrap,175,92,MATCH,17705.05,45.44%,11.01,6375.67,10.48%,D2C,Mar-25
Mar-25,Amazon ,South,BEC-OTH-001,BEC-OTH-001,113,16837,3372.03,1670.91,3,Others,149,72,MATCH,13464.97,39.58%,10.08,3658.06,2.65%,Amazon,Mar-25
Apr-25,Flipkart,North,BEC-BW-001,BEC-BW-001,91,20020,5296.55,1671.4,2,Bake & Wrap,220,118,MATCH,14723.45,27.07%,11.98,2314.05,2.20%,Flipkart,Apr-25
Mar-25,D2C,West,BEC-BW-001,BEC-BW-001,129,28380,782.25,1673.24,13,Bake & Wrap,220,118,MATCH,27597.75,44.84%,16.96,10702.51,10.08%,D2C,Mar-25
Jan-24,D2C,North,BEC-GB-001,BEC-GB-001,121,18029,1706.9,1673.34,19,Garbage Bags,149,70,MATCH,16322.1,48.11%,10.77,6178.76,15.70%,D2C,Jan-24
Apr-24,Amazon,South,BEC-BW-001,BEC-BW-001,152,33440,2904.81,1673.69,7,Bake & Wrap,220,118,MATCH,30535.19,41.26%,19.98,10925.5,4.61%,Amazon,Apr-24
Jan-25,Zepto,North,BEC-OTH-001,BEC-OTH-001,89,13261,1936.44,1674.45,2,Others,149,72,MATCH,11324.56,43.42%,7.92,3242.11,2.25%,Zepto,Apr-25
May-24,Blinkit,North,BEC-OTH-001,BEC-OTH-001,135,20115,3577.77,1674.58,8,Others,149,72,MATCH,16537.23,41.22%,12.01,5142.65,5.93%,Blinkit,May-24
Sep-24,Flipkart,West,BEC-GB-002,BEC-GB-002,147,26313,4893,1674.65,3,Garbage Bags,179,86,MATCH,21420,40.98%,15.71,7103.35,2.04%,Flipkart,Sep-24
May-24,Flipkart,North,BEC-BW-002,BEC-BW-002,99,17325,1713.86,1676.52,5,Bake & Wrap,175,92,MATCH,15611.14,41.66%,10.33,4826.62,5.05%,Flipkart,May-24
Jan-25,D2C,North,BEC-GB-001,BEC-GB-001,177,26373,2792.19,1678.15,21,Garbage Bags,149,70,MATCH,23580.81,47.46%,15.72,9512.66,11.86%,D2C,Jan-25
Nov-24,Blinkit,South,  BEC-KT-001,BEC-KT-001,119,19040,1950.5,1679.78,6,Kitchen Towel,160,78,MATCH,17089.5,45.69%,11.33,6127.72,5.04%,Blinkit,Nov-24
Apr-25,Amazon,North,BEC-GB-001,BEC-GB-001,286,42614,10585.07,1679.87,7,Garbage Bags,149,70,MATCH,32028.93,37.49%,25.37,10329.06,2.45%,Amazon,Apr-25
Feb-25,Swiggy Instamart,North,BEC-BW-001,BEC-BW-001,75,16500,982.02,1679.94,1,Bake & Wrap,220,118,MATCH,15517.98,42.97%,9.82,4988.04,1.33%,Swiggy Instamart,Feb-25
Oct-24,Swiggy Instamart,West,BEC-GB-001,BEC-GB-001,114,16986,5078.02,1683.38,4,Garbage Bags,149,70,MATCH,11907.98,32.99%,10.09,2244.6,3.51%,Swiggy Instamart,Oct-24
Nov-24,Flipkart,North,BEC-KT-001,BEC-KT-001,125,20000,3509.98,1683.59,3,Kitchen Towel,160,78,MATCH,16490.02,40.87%,11.88,5056.43,2.40%,Flipkart,Nov-24
Aug-24,Zepto,North,BEC-BW-001,BEC-BW-001,79,17380,4755.1,1684.17,2,Bake & Wrap,220,118,MATCH,12624.9,26.16%,10.32,1618.73,2.53%,Zepto,Aug-24
Dec-24, Zepto,West,BEC-TIS-001,BEC-TIS-001,242,22990,4254.64,1687.57,11,Tissues,95,42,MATCH,18735.36,45.75%,13.62,6883.79,4.55%,Zepto,Dec-24
Mar-24,Swiggy Instamart,North,BEC-KT-001,BEC-KT-001,123,19680,5479.81,1689.53,7,Kitchen Towel,160,78,MATCH,14200.19,32.44%,11.65,2916.66,5.69%,Swiggy Instamart,Mar-24
May-24,Swiggy Instamart,South,BEC-GB-001,BEC-GB-001,108,16092,2972.54,1689.77,2,Garbage Bags,149,70,MATCH,13119.46,42.38%,9.52,3869.69,1.85%,Swiggy Instamart,May-24
Apr-24,D2C,West,BEC-CMB-001,BEC-CMB-001,28,19572,1144.91,1690.94,4,Others,699,330,MATCH,18427.09,49.86%,11.57,7496.15,14.29%,D2C,Apr-24
Jan-25,D2C,West,BEC-BW-002,BEC-BW-002,138,24150,1928.06,1692.32,16,Bake & Wrap,175,92,MATCH,22221.94,42.87%,14.27,7833.62,11.59%,D2C,May-25
Jun-24,Blinkit,South,BEC-OTH-001,BEC-OTH-001,105,15645,2967.5,1692.62,2,Others,149,72,MATCH,12677.5,40.37%,9.24,3424.88,1.90%,Blinkit,Jun-24
Mar-24,D2C,North,BEC-BW-001,BEC-BW-001,85,18700,2128.12,1693.72,10,Bake & Wrap,220,118,MATCH,16571.88,39.48%,11.04,4848.16,11.76%,D2C,Mar-24
Jun-24, Zepto,South,BEC-BW-001,BEC-BW-001,78,17160,4736.97,1694.45,4,Bake & Wrap,220,118,MATCH,12423.03,25.91%,10.13,1524.58,5.13%,Zepto,Jun-24
Jun-25,D2C,West,BEC-CMB-001,BEC-CMB-001,28,19572,789.8,1694.61,2,Others,699,330,MATCH,18782.2,50.80%,11.55,7847.59,7.14%,D2C,Jun-25
Jan-25,D2C,North,BEC-TIS-001,BEC-TIS-001,143,13585,978.99,1695.7,21,Tissues,95,42,MATCH,12606.01,52.36%,8.01,4904.31,14.69%,D2C,Jan-25
Jan-24,Zepto,West,BEC-TIS-001,BEC-TIS-001,318,30210,1988.35,1697.22,11,Tissues,95,42,MATCH,28221.65,52.67%,17.80,13168.43,3.46%,Zepto,Jan-24
Jan-24,Swiggy Instamart,South,BEC-CMB-001,BEC-CMB-001,24,16776,1935.22,1697.81,0,Others,699,330,MATCH,14840.78,46.63%,9.88,5222.97,0.00%,Swiggy Instamart,Jan-24
Jan-24,Amazon,North,BEC-BW-001,BEC-BW-001,142,31240,3926.71,1699.84,7,Bake & Wrap,220,118,MATCH,27313.29,38.65%,18.38,8857.45,4.93%,Amazon,Jan-24
Sep-24,D2C,South,BEC-GB-002,BEC-GB-002,78,13962,1969.82,1700.79,13,Garbage Bags,179,86,MATCH,11992.18,44.06%,8.21,3583.39,16.67%,D2C,Sep-24
